mineral_name,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,(SO3)2-,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,ThO2.1,Tb2O3.1,ThO2 ,Tb2O3 
forsterite,Abundant,samp. 20KV_10NA_1UM_TFBPX_016,Basalt,Nan,-38.19584,176.53517,[26446] HUGHES E. C. (2023),Not Given,Not Given,GEOROC,39.5273,,0.018192,16.4569,0.245961,43.9042,,,0.199658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. BC98-2,"Peridotite, spinel, xenolith",Nan,37.2102,-119.2473,[15947] CHIN E. J. (2012),Not Given,Not Given,GEOROC,40.7,,0.02,8.76,0.15,49.84,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 25-3,"Nephelinite, olivine",Nan,37.3,120.83,[25196] YAO JUN-HUA (2021),Not Given,Not Given,GEOROC,42.367,,,1.051,0.037,56.593,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. AE,"Dunite, xenolith",Nan,9.0,36.5,[21059] CASAGLI A. (2017),Not Given,Not Given,GEOROC,40.51206203,0.003445580396,0.01735840463,11.77752964,0.153218567,47.46978254,,,0.05825561986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 170701A,Not given,Nan,37.73,15.0,[19950] KAHL M. (2015),Not Given,Not Given,GEOROC,37.5667,,,25.874,0.5888,34.9216,,,0.4533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. SU31-2-2-10,Picrite,Nan,69.7,88.0,[13381] SOBOLEV A. V. (2009),Not Given,Not Given,GEOROC,37.6,0.024,0.006,26.5,0.381,36.2,,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. KAP-4,Basalt,Nan,64.0135,-21.8685,[27084] CARACCIOLO A. (2023),Not Given,Not Given,GEOROC,38.44,0.0054,0.0496,16.08,0.2368,43.82,,,0.2983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. MM99,"Harzburgite, xenolith",Nan,51.1,16.0,[21137] MATUSIAK-MALEK M. (2017),Not Given,Not Given,GEOROC,39.87,0.01,0.0,14.95,0.24,44.67,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. E3,Basalt,Nan,63.62,-19.45,[19998] VICCARO M. (2016),Not Given,Not Given,GEOROC,40.1,0.0,0.06,11.06,0.33,47.32,,,0.32,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. KP18-54,Lamproite,Nan,-13.1164,31.5064,[26673] SAFONOV V. G. (2023),Not Given,Not Given,GEOROC,41.01,0.04,0.01,10.93,0.15,47.84,,,0.22,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. CH-08-11,Basalt,Nan,18.9644,-99.0661,[15236] STRAUB S. M. (2011),Not Given,Not Given,GEOROC,39.86934847,,,14.01623952,,45.3222891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. APA-14,Basaltic-andesite,Nan,19.0,-103.0,[20906] PU XIAOFEI (2017),Not Given,Not Given,GEOROC,40.5577,,0.0203,14.4609,0.19,44.8917,,,0.1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. FC6-1,"Clinopyroxenite, olivine, xenolith",Nan,35.28,118.18,[14589] ZHANG HONG-FU (2010),Not Given,Not Given,GEOROC,39.83,,,15.76,0.3,43.39,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. KIKI,Basalt,Nan,19.4,-155.27,[22563] FERRISS E. (2018),Not Given,Not Given,GEOROC,40.73272,,,12.95556,0.15813,45.77284,,,0.2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. HALEYJABUNGA,Basalt,Nan,63.815,-22.67,[17216] JEZIERSKA A. (2006),Not Given,Not Given,GEOROC,41.27,0.0,0.06,10.02,0.15,49.15,,,0.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. MYFA 4,Not given,Nan,36.5,7.4,[20711] LUSTRINO M. (2016),Not Given,Not Given,GEOROC,37.723,,,23.291,0.339,38.509,,,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 3763,"Harzburgite, xenolith",Nan,45.0,3.7,[23913] PUZIEWICZ J. (2020),Not Given,Not Given,GEOROC,41.2,0.0,0.004,8.827,0.126,49.46,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 23FEB13,Not given,Nan,37.73,15.0,[21182] GIUFFRIDA M. (2017),Not Given,Not Given,GEOROC,37.35,0.1006430852,0.0,24.55691278,0.6843729791,36.69582665,,,0.4629581917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. NCR 27,Kimberlite,Nan,65.83,-53.34,[19853] CORDIER C. (2015),Not Given,Not Given,GEOROC,40.515,,0.015,9.873,0.127,49.002,,,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. KP18-54,Lamproite,Nan,-13.1164,31.5064,[26673] SAFONOV V. G. (2023),Not Given,Not Given,GEOROC,40.26,0.03,0.01,10.5,0.13,49.25,,,0.17,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. KGG65,"Peridotite, garnet, xenolith",Nan,-25.0,18.0,[17755] FRANZ L. (1996),Not Given,Not Given,GEOROC,41.04,0.04,0.01,7.52,0.09,50.57,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 2-4,Hawaiite,Nan,37.514929,15.043315,[21888] KAHL M. (2017),Not Given,Not Given,GEOROC,38.2969,,,23.8713,0.4758,38.0209,,,0.3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. RE98-84B-038-001,Kimberlite,Nan,57.42,-115.92,[12166] ECCLES R. R. (2004),Not Given,Not Given,GEOROC,40.45001,1e-05,1e-05,8.38001,0.10001,50.63001,,,0.02001,1e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 7A-OL1,Sand,Nan,20.0,-154.4,[54] CLAGUE D. A. (1995),Not Given,Not Given,GEOROC,40.9,,,9.1,0.13,48.5,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. MV89-551,Cumulate,Nan,45.38564,-109.91345,[22620] JENKINS M. C. (2018),Not Given,Not Given,GEOROC,41.26,0.053,0.01,7.49,0.098,50.577,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 24G20_ET2,Not given,Nan,37.73,15.0,[25007] GIUFFRIDA M. (2021),Not Given,Not Given,GEOROC,37.59,0.23,,19.93,0.52,40.2,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. PSVL1B,Basalt,Nan,12.54,-61.38,[26115] MELEKHOVA E. (2022),Not Given,Not Given,GEOROC,39.52219,0.01495,0.02642,14.3996,0.24235,44.69728,,,0.11836,0.00933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. BM2022-10-4,Iron ore,Nan,27.08,102.1,[26899] XING CHANG-MING (2023),Not Given,Not Given,GEOROC,38.284,,,23.484,0.383,37.76,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. APA-2,Basaltic-andesite,Nan,19.0,-103.0,[20906] PU XIAOFEI (2017),Not Given,Not Given,GEOROC,39.6963,,0.0151,19.6046,0.3348,40.4494,,,0.1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. PIC12,Not given,Nan,-41.0642,-72.4422,[23134] AUWERA J. V. (2019),Not Given,Not Given,GEOROC,36.17813593,,,28.93158032,0.4625199362,33.82555197,,,0.1583940545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. UR-2,Basaltic-andesite,Nan,19.0,-102.0,[20906] PU XIAOFEI (2017),Not Given,Not Given,GEOROC,39.9647,,,15.2061,0.2069,44.2543,,,0.1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. CM04-52,Basaltic-andesite,Nan,-22.873,-66.731,[21870] MARO G. (2017),Not Given,Not Given,GEOROC,40.0,0.02,0.05,13.29,,47.08,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. CA54,Basanite,Nan,6.25,10.5,[19289] MARZOLI A. (2015),Not Given,Not Given,GEOROC,40.1228,,,16.0035,0.167,44.2873,,,0.2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. MCH-06-11,Basalt,Nan,19.0092,-99.1767,[15236] STRAUB S. M. (2011),Not Given,Not Given,GEOROC,39.512065,,,15.558185,,44.2653792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. MSL-3,Leucitite,Nan,39.0,-4.0,[20341] LUSTRINO M. (2016),Not Given,Not Given,GEOROC,39.4,,,10.61,0.184,48.79,,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 48,Kimberlite,Nan,64.7,-110.3,[24811] TOVEY M. (2021),Not Given,Not Given,GEOROC,38.74,,,5.93,0.27,53.56,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 5SE06,Not given,Nan,37.73,15.0,[19950] KAHL M. (2015),Not Given,Not Given,GEOROC,37.7165,,,26.5481,0.5449,35.303,,,0.4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. CHASCON-ASPERO,Basaltic-andesite,Nan,-23.0,-67.75,[23586] BURNS D. H. (2020),Not Given,Not Given,GEOROC,38.89,,0.0,17.37,0.26,43.15,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. WBZ-56,Wehrlite,Nan,39.55,78.95,[24454] LIU LINGHAN (2021),Not Given,Not Given,GEOROC,37.68,0.0,0.01,24.87,0.53,36.82,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. SV98-3,Trachyandesite,Nan,44.5,-109.5,[13814] FEELEY T. C. (2003),Not Given,Not Given,GEOROC,39.54,0.0,0.02,16.12,0.33,44.43,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 1-10,Hawaiite,Nan,37.549245,14.986397,[21888] KAHL M. (2017),Not Given,Not Given,GEOROC,37.8054767,,,23.58701375,0.5667191945,37.76292609,,,0.2878167868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. MW13-1B,Basalt,Nan,46.0577,-122.2559,[22652] WANKE M. (2019),Not Given,Not Given,GEOROC,38.15,0.012,0.046,20.63,0.292,40.11,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. E3,Basalt,Nan,63.62,-19.45,[19998] VICCARO M. (2016),Not Given,Not Given,GEOROC,39.44,0.13,0.0,15.8,0.31,43.11,,,0.4,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 30192,Not given,Nan,37.73,15.0,[19950] KAHL M. (2015),Not Given,Not Given,GEOROC,38.3198,,,24.7033,0.5165,36.4406,,,0.4016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. EH8,Basanite,Nan,27.5869,-18.1481,[12938] GURENKO A. A. (2009),Not Given,Not Given,GEOROC,39.03883638,,0.027,19.2605294,0.2964126612,41.73293686,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. DRAGON VR87900A  15 60,Kimberlite,Nan,57.2,-113.0,[12166] ECCLES R. R. (2004),Not Given,Not Given,GEOROC,40.36,0.04,0.0,10.04,0.07,48.78,,,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. UR-2,Basaltic-andesite,Nan,19.0,-102.0,[20906] PU XIAOFEI (2017),Not Given,Not Given,GEOROC,39.6505,,0.0173,14.6208,0.1808,44.1266,,,0.0914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. COLOSSUS,Kimberlite,Nan,-19.718,28.792,[20312] MOORE A. (2016),Not Given,Not Given,GEOROC,40.756,,0.112,8.664,0.118,49.288,,,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 106/664,"Peridotite, xenolith",Nan,65.507,41.393,[21170] KARGIN A. V. (2017),Not Given,Not Given,GEOROC,41.259,0.035,0.01,7.341,0.108,51.084,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. K97-15B,Picrite,Nan,19.47,-155.58,[22321] SOBOLEV A. V. (2011),Not Given,Not Given,GEOROC,40.2809718,,0.050735,10.920508,0.1498335,47.70075,,,0.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. SML2,Basalt,Nan,37.6137,14.8898,[28654] GIUFFRIDA M. (2024),Not Given,Not Given,GEOROC,39.32,0.2,0.0,16.84,0.45,42.09,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. FH9822,Basalt,Nan,65.7,-16.87,[17213] BAKER A. (2009),Not Given,Not Given,GEOROC,41.03,0.0,0.06,11.29,0.18,47.12,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 30192,Not given,Nan,37.73,15.0,[19950] KAHL M. (2015),Not Given,Not Given,GEOROC,37.6823,,,24.7754,0.541,36.3428,,,0.4561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. VS 5-1,Komatiite,Nan,21.3,104.2,[22795] NICKLAS R. W. (2019),Not Given,Not Given,GEOROC,40.3559,0.0055,0.0528,11.2115,0.1692,47.9725,,,0.3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 07DSG84,Basalt,Nan,-0.749,-90.3219,[22849] GLEESON M. L. M. (2019),Not Given,Not Given,GEOROC,39.8122,,0.0912,12.5571,0.1876,46.2856,,,0.2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. WV 501-1A,Komatiite,Nan,-25.77,31.0,[23176] LOCMELIS M. (2019),Not Given,Not Given,GEOROC,47.71288012,,,5.026123366,,47.20037999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 3_DEC_2015,Pyroclastic sediment,Nan,37.73,15.0,[21952] CANNATA A. (2018),Not Given,Not Given,GEOROC,37.56,0.2,0.06,24.96,0.72,35.14,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 299-02,Tholeiitic basalt,Nan,21.362,-159.548,[19624] GARCIA M. O. (2015),Not Given,Not Given,GEOROC,39.644,,,15.29193333,,44.25256667,,,0.2551136667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. ERN-6,Not given,Nan,41.57,13.42,[14957] NIKOGOSIAN I. K. (2010),Not Given,Not Given,GEOROC,40.1193999,,,12.2076801,0.1680149288,47.06383806,,,0.2746590803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. SO-1,Basalt,Nan,63.84552778,-22.68144444,[27084] CARACCIOLO A. (2023),Not Given,Not Given,GEOROC,38.51,0.0,0.0282,18.13,0.249,42.58,,,0.2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. UR-61,Andesite,Nan,19.0,-102.0,[20906] PU XIAOFEI (2017),Not Given,Not Given,GEOROC,40.0453,,,17.2725,0.2608,41.8636,,,0.1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. SW0193,"Lherzolite, spinel-garnet, xenolith",Nan,36.4,118.5,[11988] ZHENG JIAN-PING (2006),Not Given,Not Given,GEOROC,40.6,0.01,0.02,10.1,0.15,49.2,,,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. ROCC-6,Not given,Nan,41.32,13.97,[14957] NIKOGOSIAN I. K. (2010),Not Given,Not Given,GEOROC,40.8034,,,9.32132,0.152741,48.8042,,,0.310489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. LC10-06,"Basalt, olivine",Nan,38.549,-115.975,[19241] CORTES J. A. (2015),Not Given,Not Given,GEOROC,40.28,0.0,0.05,11.4,0.17,48.42,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. AH3AX-15,Skarn,Nan,41.7525,12.683,[16703] DI ROCCO T. (2012),Not Given,Not Given,GEOROC,41.431,,,4.71,0.194,52.451,,,0.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. KP18-54,Lamproite,Nan,-13.1164,31.5064,[26673] SAFONOV V. G. (2023),Not Given,Not Given,GEOROC,41.39,0.04,0.01,11.76,0.19,46.19,,,0.35,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 1705,Tephrite,Nan,28.3,-16.6,[19988] ALBERT H. (2015),Not Given,Not Given,GEOROC,37.68,,,20.1,0.29,41.87,,,0.2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. KP18-15,Lamproite,Nan,-13.1271,31.5078,[26673] SAFONOV V. G. (2023),Not Given,Not Given,GEOROC,41.15,0.0,0.01,10.3,0.13,48.53,,,0.2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 491702,Kimberlite,Nan,65.2240632,-51.98489397,[17510] PILBEAM L. H. (2013),Not Given,Not Given,GEOROC,40.83,0.015,0.024,8.81,0.12,50.67,,,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 30192,Not given,Nan,37.73,15.0,[19950] KAHL M. (2015),Not Given,Not Given,GEOROC,37.8128,,,25.5794,0.5307,35.5186,,,0.3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 2464,Kimberlite,Nan,20.1883,82.2417,[19113],Not Given,Not Given,GEOROC,40.439,0.002,0.04,9.508,0.123,48.714,,,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. UV1&2,Not given,Nan,37.73,15.0,[19950] KAHL M. (2015),Not Given,Not Given,GEOROC,36.4693,,,26.356,0.5552,34.8503,,,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. LFAF08 044,Basalt,Nan,12.6609,40.4792,[16964] FIELD L. (2013),Not Given,Not Given,GEOROC,39.4587,0.0,,16.0459,0.2488,43.7555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. EM-57,Picrite,Nan,26.5,100.9,[16526] KAMENETSKY V. S. (2012),Not Given,Not Given,GEOROC,39.742,,0.022,16.194,0.23068,44.2958,,,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. TFBXST001,Basalt,Nan,-38.19584,176.53517,[26446] HUGHES E. C. (2023),Not Given,Not Given,GEOROC,38.7101,,0.024547,17.4563,0.281125,42.8737,,,0.205182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 75222,Basanite,Nan,-25.0,148.0,[24764] LIU ZAIRONG (2021),Not Given,Not Given,GEOROC,40.05,,0.02,12.3,0.2,46.53,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. E8,Basalt,Nan,63.62,-19.45,[19998] VICCARO M. (2016),Not Given,Not Given,GEOROC,38.24,0.18,0.05,19.46,0.47,40.52,,,0.34,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. JK8,"Lherzolite, spinel, xenolith",Nan,14.6,46.8,[9030] CHAZOT G. (1996),Not Given,Not Given,GEOROC,41.46,0.02,0.06,8.6,0.15,49.39,,,0.07,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forsterite,Abundant,samp. 24G20_ET2,Not given,Nan,37.73,15.0,[25007] GIUFFRIDA M. (2021),Not Given,Not Given,GEOROC,37.09,0.17,,25.36,0.69,35.44,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
